customer_id,age,gender,city,income_bracket,tenure_months,card_type
C101856,31,M,New Matthew,High,153,Green
C101857,34,F,West Amy,Mid,177,Gold
C101858,38,F,Port Carloschester,High,177,Gold
C101859,55,M,New Daltonmouth,High,11,Green
C101860,21,F,Jeffreyport,High,118,Green
C101861,52,M,Jamestown,High,164,Green
C101862,26,F,North Sheenaborough,Low,39,Green
C101863,36,M,Lake Susanland,Mid,53,Green
C101864,30,F,South Diana,Affluent,56,Green
C101865,58,F,North Heather,Affluent,104,Platinum
C101866,32,M,Kennethland,Low,129,Green
C101867,43,F,Livingstonview,Low,56,Green
C101868,44,F,Schwartzmouth,Low,118,Green
C101869,25,F,Fernandoland,High,132,Gold
C101870,36,F,Kimberlyfurt,High,30,Gold
C101871,51,M,Cookton,Mid,12,Green
C101872,28,M,Stephanieview,Mid,35,Gold
C101873,47,M,South Chad,High,77,Gold
C101874,34,M,New Philip,High,180,Green
C101875,50,M,Rodriguezside,Mid,159,Gold
C101876,57,M,Robinsonville,Mid,102,Gold
C101877,21,M,Baldwinville,Mid,87,Green
C101878,23,F,North Chadview,Mid,52,Gold
C101879,33,M,Smithfort,Mid,80,Platinum
C101880,54,M,Lake Danielle,High,135,Gold
C101881,43,M,Lake Peterberg,High,22,Green
C101882,24,F,Rebeccashire,Mid,75,Platinum
C101883,45,F,New Jasminefort,High,58,Gold
C101884,27,M,Grahamland,Low,93,Green
C101885,47,F,North Patrick,Mid,103,Gold
C101886,43,F,Martinezside,Low,140,Gold
C101887,27,F,Mathewport,Mid,7,Platinum
C101888,37,F,Brownland,High,128,Green
C101889,51,M,Amandamouth,Affluent,55,Green
C101890,21,M,Port Steveport,Low,106,Gold
C101891,41,M,East Angela,Mid,62,Platinum
C101892,25,F,Guerreroport,High,90,Green
C101893,37,M,Mosleystad,Mid,98,Platinum
C101894,43,F,Millermouth,Mid,77,Gold
C101895,60,M,East Austin,High,119,Platinum
C101896,37,M,Lake Wendybury,Mid,36,Gold
C101897,54,F,Priceside,Low,89,Green
C101898,28,F,Victormouth,Mid,152,Gold
C101899,32,F,North Matthewmouth,High,172,Platinum
C101900,44,M,South Davidhaven,Mid,145,Green
C101901,40,F,Bentleyside,Low,130,Gold
C101902,34,M,Lake Beth,High,141,Green
C101903,34,F,North Jillfort,Low,159,Green
C101904,52,M,South Rebeccaton,High,93,Platinum
C101905,34,F,Lake Deborah,Mid,114,Green
C101906,26,F,East Cynthiaport,Affluent,28,Platinum
C101907,28,F,South Cherylshire,Mid,155,Gold
C101908,45,F,Port Lisaville,Mid,143,Centurion
C101909,62,F,Larsonbury,Low,33,Green
C101910,32,F,Port Jamesmouth,Mid,20,Green
C101911,61,F,Nguyenshire,High,170,Green
C101912,37,M,West Mary,Affluent,140,Platinum
C101913,34,M,Port Brandon,Mid,101,Gold
C101914,27,F,West Bryan,Mid,23,Green
C101915,35,F,Donaldchester,High,112,Platinum
C101916,29,M,Lake Mitchell,High,14,Platinum
C101917,28,M,South John,Mid,91,Platinum
C101918,21,M,East Craigfurt,Mid,153,Green
C101919,57,F,North Nichole,Mid,77,Green
C101920,49,M,North Adrianland,High,85,Gold
C101921,40,M,Robertfort,Low,109,Gold
C101922,36,M,East Douglas,Mid,31,Green
C101923,37,M,Alexandrachester,Mid,122,Green
C101924,29,F,East Cheryl,High,107,Centurion
C101925,25,F,New Hectorfort,Low,54,Green
C101926,45,M,Lake Margaretport,Mid,133,Gold
C101927,35,M,Robertside,Mid,141,Gold
C101928,41,F,East David,Mid,156,Gold
C101929,21,F,New Michaelside,Low,43,Gold
C101930,34,M,South Kaylee,Mid,89,Gold
C101931,25,M,West Brian,Mid,115,Green
C101932,43,F,Port Edwardfort,Mid,99,Platinum
C101933,48,F,Thompsonton,Mid,47,Green
C101934,54,F,Lake Michaelborough,High,71,Platinum
C101935,31,M,Kingmouth,High,166,Gold
C101936,25,F,North Joyside,Mid,67,Gold
C101937,33,F,East Kristen,High,62,Green
C101938,30,F,Robertsonland,Mid,109,Green
C101939,42,F,Lake Sean,Low,167,Gold
C101940,22,M,Robertmouth,Low,37,Green
C101941,21,F,Port Daniel,Mid,119,Centurion
C101942,34,M,North Joel,High,86,Centurion
C101943,45,F,Kanefurt,High,126,Green
C101944,26,F,North Thomas,High,136,Green
C101945,47,F,Brownchester,Mid,52,Gold
C101946,42,M,East Sarah,Mid,91,Centurion
C101947,55,M,Thompsonstad,Low,33,Gold
C101948,29,M,South Jennifer,Mid,81,Green
C101949,21,M,Theresaborough,Mid,42,Gold
C101950,44,M,Davidshire,Low,112,Green
C101951,41,F,West Derekmouth,Mid,126,Green
C101952,40,M,Barnesmouth,Mid,155,Green
C101953,26,F,West Cassandra,High,136,Gold
C101954,46,F,New Tara,Affluent,151,Green
C101955,31,F,North Robert,Affluent,106,Gold
C101956,40,F,Atkinsborough,Mid,125,Platinum
C101957,32,M,Hoodview,Mid,113,Gold
C101958,41,M,Lake Ronniebury,Mid,64,Gold
C101959,24,M,West Ryan,High,123,Green
C101960,43,F,New Sophia,Low,114,Gold
C101961,45,F,South Tinaton,Mid,20,Green
C101962,39,F,Quinnhaven,High,16,Gold
C101963,56,F,South Amandafort,Mid,145,Green
C101964,40,F,South Tylerland,Mid,19,Green
C101965,48,F,Lake Jessicaborough,Mid,120,Green
C101966,39,F,West Kenneth,Low,136,Green
C101967,47,M,North Timothyport,Mid,166,Gold
C101968,21,M,Lake Stephen,Mid,38,Gold
C101969,38,M,South Stevenberg,Low,93,Green
C101970,25,F,Lopezstad,Low,105,Gold
C101971,39,F,Padillatown,High,100,Gold
C101972,42,M,South Patriciamouth,Mid,90,Gold
C101973,46,F,West Ronaldview,Mid,159,Platinum
C101974,43,M,Port Gail,Mid,44,Green
C101975,34,F,Jillton,Affluent,76,Green
C101976,29,M,Pamelaville,Mid,145,Gold
C101977,21,M,Diazton,Mid,79,Platinum
C101978,38,M,Michaelside,High,73,Gold
C101979,50,M,New Jennaborough,High,167,Platinum
C101980,39,M,West John,Low,170,Platinum
C101981,37,F,Lake Timothyshire,High,176,Gold
C101982,39,M,Port Julie,Mid,140,Gold
C101983,33,F,West Michael,Mid,96,Gold
C101984,40,M,Wesleychester,Low,89,Gold
C101985,33,M,Brianstad,Low,103,Gold
C101986,28,F,Shaunhaven,High,146,Gold
C101987,37,M,South Jenniferside,Mid,6,Gold
C101988,36,F,Shannonstad,Mid,122,Green
C101989,58,M,East Patriciamouth,High,171,Platinum
C101990,29,M,North Peterburgh,High,116,Gold
C101991,36,M,Susanland,Low,163,Centurion
C101992,35,M,East Joshuaberg,Mid,62,Gold
C101993,33,M,Hernandezborough,Low,144,Green
C101994,43,F,West Robertside,High,136,Green
C101995,62,F,South Michael,High,89,Platinum
C101996,34,M,Rojastown,Affluent,96,Green
C101997,43,F,Jaimetown,Low,126,Platinum
C101998,21,M,Port Stacey,Low,90,Green
C101999,33,F,Robertmouth,Mid,86,Platinum
C102000,55,F,Toddhaven,Mid,159,Platinum
C102001,37,M,Ellisshire,Mid,138,Platinum
C102002,43,F,Port Kirk,Affluent,121,Green
C102003,31,M,Jeremystad,Mid,76,Gold
C102004,40,M,Kaylaton,Mid,92,Green
C102005,55,F,West Justin,High,70,Green
C102006,25,F,New Sandra,Mid,148,Green
C102007,62,F,Ianburgh,High,133,Gold
C102008,21,M,East John,Low,23,Green
C102009,32,F,West Autumnmouth,Mid,137,Platinum
C102010,28,M,Mikeborough,Low,58,Green
C102011,35,M,Lake Loganstad,Low,46,Green
C102012,28,F,West Shane,Affluent,22,Green
C102013,27,M,New Kevin,Low,8,Platinum
C102014,24,M,South Sarahberg,Mid,123,Green
C102015,45,F,Reillyberg,Mid,20,Platinum
C102016,35,M,Lake Amyhaven,Mid,179,Gold
C102017,32,F,Deborahport,High,78,Platinum
C102018,41,M,Kempshire,Low,39,Green
C102019,21,F,Port Annette,High,37,Gold
C102020,41,M,Morganville,Affluent,178,Gold
C102021,36,F,Mcculloughberg,Mid,162,Platinum
C102022,37,F,West Angelbury,Affluent,75,Gold
C102023,43,F,Howardmouth,Low,118,Platinum
C102024,56,M,New Danielleshire,Mid,104,Green
C102025,41,M,Port Shari,Mid,161,Gold
C102026,35,F,Jamesland,High,31,Green
C102027,24,M,Rhodesland,Affluent,123,Green
C102028,21,F,Leemouth,Mid,54,Green
C102029,39,M,Lake Michaelberg,High,172,Platinum
C102030,24,M,Woodstad,Low,34,Centurion
C102031,21,M,West Michaelport,Mid,122,Green
C102032,34,M,Sawyerland,Mid,113,Platinum
C102033,40,F,Lake Pamela,Affluent,62,Gold
C102034,46,M,Laraport,Mid,23,Gold
C102035,49,F,Port Jessica,Mid,46,Green
C102036,47,M,Chandlerchester,Low,56,Gold
C102037,47,M,Port Brenda,Low,135,Green
C102038,21,M,East Jaredfort,Mid,118,Green
C102039,36,M,Carlshire,Mid,131,Gold
C102040,44,F,Davischester,High,166,Platinum
C102041,38,F,Robertside,Mid,162,Gold
C102042,36,F,Pageberg,Mid,113,Platinum
C102043,38,F,East Marisa,Low,44,Platinum
C102044,40,F,Angelaton,High,128,Green
C102045,37,F,Maryport,High,108,Green
C102046,28,F,Hansenmouth,Low,158,Gold
C102047,21,F,North Kylie,High,17,Platinum
C102048,35,F,West Kevin,Mid,59,Centurion
C102049,38,F,Martinezport,Low,138,Platinum
C102050,38,F,Whitebury,Mid,99,Gold
C102051,48,F,North Kathyfort,Mid,84,Platinum
C102052,50,F,New Julieshire,Low,146,Green
C102053,36,F,Cunninghamview,Affluent,45,Green
C102054,36,M,Mccannville,High,108,Gold
C102055,44,F,Williamshire,High,62,Platinum
C102056,42,M,Port Jordanshire,Mid,59,Centurion
C102057,33,F,East Luisberg,Mid,177,Green
C102058,45,M,Frankview,High,160,Platinum
C102059,36,M,Robertstad,Mid,138,Platinum
C102060,36,F,West Kellyland,Low,11,Gold
C102061,42,F,Port Courtney,Mid,102,Green
C102062,34,M,New Karenside,High,70,Gold
C102063,39,M,Moniqueport,Mid,123,Gold
C102064,41,F,Ginastad,Low,175,Gold
C102065,46,M,New Bettyberg,High,34,Gold
C102066,46,M,East Aprilstad,Mid,101,Platinum
C102067,40,F,Jenkinsburgh,Mid,145,Green
C102068,21,F,East Ericbury,Low,104,Green
C102069,40,F,Port Penny,Mid,40,Gold
C102070,42,F,South Stevenland,High,19,Green
C102071,44,F,Port Davidtown,Mid,67,Centurion
C102072,27,F,Baileystad,Mid,82,Green
C102073,21,F,Port Scott,High,64,Gold
C102074,46,M,Geraldport,High,83,Platinum
C102075,24,M,Lake Lisabury,High,47,Green
C102076,51,F,Port Heather,Mid,6,Platinum
C102077,31,F,West David,Mid,16,Gold
C102078,26,M,North Roger,Affluent,146,Green
C102079,41,F,North Andrewfort,High,180,Platinum
C102080,44,F,Williamsville,Low,176,Green
C102081,44,M,Port Donnashire,Low,171,Gold
C102082,43,F,South Davidview,Mid,39,Green
C102083,30,F,North Kevintown,Affluent,177,Green
C102084,21,M,Port Davidborough,Mid,113,Platinum
C102085,33,F,East Ellen,Mid,140,Platinum
C102086,25,M,North Dustinview,Low,138,Green
C102087,42,F,Michaelhaven,High,71,Gold
C102088,47,F,New Ashley,High,110,Platinum
C102089,39,F,Port Belindatown,Mid,55,Platinum
C102090,37,M,Lake James,High,129,Gold
C102091,34,M,Georgeside,Affluent,49,Platinum
C102092,48,F,Lake Coreyborough,Mid,164,Gold
C102093,21,M,Richardsonshire,Mid,21,Gold
C102094,24,M,South Emily,Mid,37,Centurion
C102095,58,M,East Maryfurt,High,116,Green
C102096,24,F,Lewisbury,Mid,24,Green
C102097,43,F,Rodriguezmouth,Mid,55,Green
C102098,46,F,South Danielberg,High,25,Green
C102099,21,M,Farmerport,Mid,135,Green
C102100,21,M,North Markville,Affluent,127,Gold
C102101,51,F,Campbellport,Mid,93,Gold
C102102,27,F,Perezchester,Low,94,Green
C102103,27,M,Tracichester,High,71,Green
C102104,32,M,Port Chad,High,122,Green
C102105,27,M,Crosbystad,Mid,24,Gold
C102106,43,F,North Yolanda,High,11,Gold
C102107,24,M,Powersfurt,Affluent,73,Green
C102108,21,F,Millsland,Mid,12,Centurion
C102109,50,M,East Ralphshire,Affluent,35,Gold
C102110,25,M,Lake Saraburgh,Low,141,Platinum
C102111,29,M,West Theresamouth,Mid,23,Green
C102112,47,M,New Megan,Low,83,Platinum
C102113,38,F,Martinezchester,High,167,Gold
C102114,50,F,Ramirezshire,High,88,Platinum
C102115,47,M,Katelynfurt,Low,80,Gold
C102116,33,F,Thomasfurt,Mid,97,Centurion
C102117,49,F,Dixonberg,Mid,140,Gold
C102118,39,M,Rodriguezview,Low,34,Platinum
C102119,31,M,Crawfordberg,High,75,Platinum
C102120,41,M,North Joanland,High,159,Gold
C102121,23,M,Gregoryburgh,Mid,128,Gold
C102122,47,M,Jacobsmouth,Affluent,141,Green
C102123,45,M,West Christy,Mid,31,Platinum
C102124,39,M,Port Charleshaven,Affluent,130,Gold
C102125,21,F,Sparksborough,High,103,Gold
C102126,50,M,Ebonyfort,Mid,15,Green
C102127,42,M,Amyside,Low,57,Gold
C102128,37,F,Port Anthonychester,High,75,Gold
C102129,36,M,South Shannonfurt,Mid,34,Gold
C102130,32,M,Stevenston,Low,103,Gold
C102131,34,M,New Donna,Low,75,Green
C102132,46,F,Nicoleburgh,Mid,29,Green
C102133,32,M,Jordanport,Mid,16,Gold
C102134,34,F,Freemanville,High,167,Green
C102135,36,F,Kellerside,High,77,Gold
C102136,36,F,Alvarezburgh,Low,37,Gold
C102137,31,F,South Joseshire,High,81,Centurion
C102138,36,M,Jensenstad,Low,149,Green
C102139,41,M,Luketown,High,172,Green
C102140,28,M,East Marystad,High,124,Gold
C102141,36,M,Port Patriciamouth,Mid,19,Gold
C102142,59,F,Davisstad,High,102,Green
C102143,37,F,Robertton,Mid,136,Platinum
C102144,27,M,East Jimmy,Mid,77,Gold
C102145,26,F,Brittanyland,High,41,Green
C102146,24,F,Dannyburgh,Mid,61,Green
C102147,55,F,New Markmouth,Mid,26,Platinum
C102148,49,F,Bradleychester,Mid,71,Green
C102149,23,M,Andrewfort,High,103,Green
C102150,40,M,West Nicholasfurt,Mid,70,Green
C102151,51,M,Ashleyfort,Low,107,Gold
C102152,37,M,Lake Emilymouth,High,157,Platinum
C102153,32,M,Shawmouth,High,107,Green
C102154,62,F,New Kevin,Low,103,Green
C102155,21,F,Harrisland,Mid,19,Green
C102156,66,F,West Joseph,Low,68,Gold
C102157,38,F,Wendyfurt,Mid,70,Green
C102158,52,M,New Julia,Mid,113,Platinum
C102159,24,M,Lake Meganville,High,57,Green
C102160,30,F,Joshuashire,High,165,Green
C102161,26,M,Simmonsstad,Mid,61,Green
C102162,36,F,Lake Madisonhaven,Mid,92,Platinum
C102163,41,M,Ryanside,High,30,Gold
C102164,49,F,Jamesfurt,Mid,153,Centurion
C102165,21,F,Colleenmouth,Affluent,127,Green
C102166,39,F,North Courtney,Mid,115,Green
C102167,47,M,New Victor,Low,6,Gold
C102168,49,M,Adamsside,High,18,Gold
C102169,33,F,Michaelton,Mid,10,Gold
C102170,33,M,West Steven,High,92,Green
C102171,36,F,East Julie,Low,139,Green
C102172,40,F,Meganchester,Low,77,Green
C102173,52,M,Michelleland,High,101,Gold
C102174,24,M,Port Robert,Mid,84,Gold
C102175,29,F,Debbieview,High,52,Platinum
C102176,23,M,South John,Mid,31,Green
C102177,42,M,East Anthony,Mid,145,Platinum
C102178,50,M,Stevenside,High,110,Gold
C102179,22,M,Hendersonton,Mid,93,Green
C102180,38,M,East Joseph,Mid,164,Centurion
C102181,49,M,West Kristineview,Mid,154,Gold
C102182,46,F,Lake Melissa,Low,53,Gold
C102183,46,F,Caseyton,Mid,145,Gold
C102184,24,F,West Carolynland,High,86,Green
C102185,46,M,Mosleyland,Affluent,153,Gold
C102186,35,F,Hahnberg,High,2,Platinum
C102187,49,F,North Ashley,High,86,Green
C102188,42,M,New Elizabethshire,High,133,Gold
C102189,29,M,Tylerland,High,4,Platinum
C102190,41,M,New David,Mid,164,Green
C102191,47,M,Markshire,Affluent,6,Green
C102192,32,F,Shafferbury,High,149,Green
C102193,39,M,Robinsonville,Mid,118,Gold
C102194,23,F,East Tara,Low,89,Platinum
C102195,44,M,Ortizshire,Mid,154,Gold
C102196,37,F,South Amandaville,Mid,167,Green
C102197,48,M,Amyfort,High,161,Gold
C102198,43,M,West Natasha,Mid,14,Platinum
C102199,33,F,West Thomas,Mid,56,Green
C102200,28,F,Loritown,Affluent,81,Platinum
C102201,26,F,Port Joditon,Low,149,Platinum
C102202,32,F,West Angela,Mid,46,Green
C102203,47,M,Daniellestad,Low,144,Green
C102204,21,M,New Michellemouth,High,16,Gold
C102205,26,F,Smithfurt,Affluent,120,Gold
C102206,47,F,Kevinbury,Mid,84,Platinum
C102207,52,M,Jasonburgh,High,157,Gold
C102208,27,F,Welchchester,Mid,8,Green
C102209,26,F,West Michellefort,Affluent,88,Green
C102210,53,F,Mclaughlinmouth,High,131,Platinum
C102211,36,M,Mcdowellville,High,19,Green
C102212,28,M,Lake Jose,Low,97,Gold
C102213,49,M,West Robertside,Affluent,66,Green
C102214,43,M,Shawntown,High,79,Green
C102215,46,M,Lake Darlenemouth,Mid,86,Green
C102216,28,M,North Richard,High,124,Green
C102217,42,M,Leeland,Mid,150,Gold
C102218,51,M,East Johnberg,High,46,Green
C102219,45,M,Sparksmouth,Low,113,Platinum
C102220,48,M,Mendozaberg,High,91,Gold
C102221,53,M,Glennshire,Mid,141,Gold
C102222,42,M,Laurenborough,Low,33,Gold
C102223,31,M,South Michaelfurt,Mid,133,Gold
C102224,47,F,Duffyshire,Low,77,Green
C102225,25,F,North Stacy,Mid,155,Centurion
C102226,35,M,North Terri,Mid,121,Gold
C102227,44,F,West Jacqueline,Mid,128,Green
C102228,21,M,North Richard,Mid,78,Gold
C102229,40,F,Burkeberg,Mid,152,Gold
C102230,41,M,West Georgeshire,High,67,Green
C102231,25,F,North Jenniferchester,Low,115,Platinum
C102232,41,M,Wilcoxfort,Affluent,63,Green
C102233,40,M,East Jenniferborough,High,113,Gold
C102234,38,M,Keithfort,High,94,Centurion
C102235,51,F,Andersonborough,Mid,48,Green
C102236,47,M,Port Justin,High,12,Green
C102237,45,M,South Henry,Low,156,Green
C102238,26,M,North Kelly,Low,172,Green
C102239,37,F,Joemouth,Mid,171,Green
C102240,51,M,West Brandi,High,145,Platinum
C102241,35,F,Millerfort,Low,40,Platinum
C102242,55,M,Port Marcus,Mid,177,Gold
C102243,45,F,Mcdanielfurt,Affluent,85,Green
C102244,56,M,Fitzgeraldview,High,57,Platinum
C102245,26,M,North Angelaton,Mid,87,Gold
C102246,36,F,Sarahfort,Low,84,Green
C102247,37,F,Wendyton,High,121,Gold
C102248,44,F,West Williamfurt,Mid,74,Green
C102249,29,F,Tiffanystad,Low,107,Platinum
C102250,21,M,New Blake,Low,124,Gold
C102251,42,F,West Geoffrey,Affluent,100,Gold
C102252,33,F,Conradmouth,High,43,Gold
C102253,32,M,North Logan,High,119,Gold
C102254,30,M,Thomasville,High,23,Green
C102255,39,M,Bradleyberg,Mid,155,Gold
C102256,26,M,Savageview,Mid,37,Platinum
C102257,35,M,Saraport,Mid,134,Green
C102258,28,F,Chloeview,Mid,65,Centurion
C102259,31,F,Ryanburgh,Mid,134,Gold
C102260,41,F,Jillianfort,High,178,Green
C102261,45,M,New Melissa,Mid,22,Gold
C102262,34,M,Brownberg,High,105,Platinum
C102263,48,F,East Isaacfort,Mid,88,Gold
C102264,27,F,Frankmouth,Mid,153,Gold
C102265,21,F,Wilsonfort,Mid,125,Gold
C102266,23,F,South Michaelside,Mid,79,Gold
C102267,26,M,Ellisville,High,90,Green
C102268,23,M,North Michael,Mid,51,Green
C102269,60,M,Port Justin,Mid,176,Green
C102270,21,M,Lake William,Low,102,Green
C102271,48,M,Annashire,Mid,106,Green
C102272,37,F,New Whitney,Mid,60,Gold
C102273,40,F,New Katieburgh,High,46,Gold
C102274,28,F,Knappbury,Affluent,36,Green
C102275,41,F,Rhodesmouth,Mid,166,Green
C102276,27,F,West Erinville,High,11,Green
C102277,48,F,Brooksville,Mid,12,Green
C102278,49,F,Ericland,Mid,170,Green
C102279,36,M,Rivasfort,Low,39,Gold
C102280,37,M,Fullerview,Mid,139,Green
C102281,42,M,West Taramouth,Mid,36,Gold
C102282,42,M,Staceyshire,Mid,52,Gold
C102283,49,F,East Michelle,Low,31,Green
C102284,48,M,Marcuston,Low,33,Green
C102285,37,M,New Stephaniefurt,Mid,141,Green
C102286,32,M,South Jonathanbury,Affluent,146,Green
C102287,46,M,Davisborough,Mid,169,Green
C102288,36,M,South Kimberly,Mid,58,Platinum
C102289,39,M,Deborahberg,Low,152,Green
C102290,43,M,West Travischester,Mid,128,Centurion
C102291,48,M,Rebeccaberg,Mid,31,Green
C102292,40,M,Elizabethstad,Mid,55,Platinum
C102293,31,M,South Sean,Mid,10,Gold
C102294,57,F,Alvarezshire,Low,130,Green
C102295,54,M,Davischester,Low,15,Green
C102296,26,M,Christinachester,Mid,3,Gold
C102297,27,F,Davishaven,Low,43,Platinum
C102298,29,M,Teresabury,Low,159,Green
C102299,47,M,South Alison,Mid,67,Green
C102300,58,F,West Taylorland,High,56,Green
C102301,32,F,Evansberg,Mid,63,Green
C102302,39,M,Mckenziehaven,Mid,15,Platinum
C102303,29,F,Phillipston,Mid,109,Gold
C102304,56,F,North Williamhaven,Affluent,116,Green
C102305,47,M,Gutierrezmouth,Mid,92,Green
C102306,28,F,Michaelshire,Low,138,Green
C102307,21,F,Port Wesleyville,Mid,166,Platinum
C102308,49,M,Whiteburgh,Low,47,Platinum
C102309,31,F,Williamschester,Mid,57,Green
C102310,47,M,Leemouth,Mid,50,Gold
C102311,41,F,Hansonview,High,71,Platinum
C102312,21,F,Tammyburgh,Mid,143,Green
C102313,29,M,East Christian,High,146,Green
C102314,34,F,Monicaville,Affluent,82,Green
C102315,30,F,Fergusontown,Low,116,Green
C102316,39,F,Wilsonburgh,Mid,105,Green
C102317,42,M,Stevensfurt,Mid,88,Centurion
C102318,57,M,Turnerstad,Mid,2,Gold
C102319,43,F,Ballardland,Mid,104,Green
C102320,54,M,East Alexander,Affluent,84,Green
C102321,32,M,Port Allenborough,High,43,Gold
C102322,50,F,East Timothyberg,Mid,154,Green
C102323,33,M,South Megan,Mid,71,Green
C102324,27,M,North Kevin,High,166,Green
C102325,27,M,Hernandezchester,Affluent,94,Gold
C102326,21,M,North Gabrielberg,High,42,Green
C102327,47,M,Maynardfort,Low,133,Green
C102328,23,M,Port Shannonbury,Mid,139,Gold
C102329,53,M,West Ashley,Low,65,Green
C102330,36,F,Williamstown,Mid,34,Centurion
C102331,21,M,Lake Melaniechester,Low,120,Gold
C102332,25,F,Allisonshire,Mid,1,Green
C102333,40,M,Benjaminfurt,High,130,Green
C102334,21,F,Palmerfort,Low,148,Gold
C102335,44,F,Lake Bruce,Mid,61,Green
C102336,21,F,South Barbaraside,Mid,149,Platinum
C102337,29,F,West Patriciachester,Mid,88,Gold
C102338,40,M,Wilsonstad,Low,68,Gold
C102339,43,M,Terrytown,Mid,127,Centurion
C102340,46,F,West Jessica,High,140,Green
C102341,23,F,Cooperbury,Low,22,Gold
C102342,34,F,New Regina,Low,148,Gold
C102343,50,F,Sandramouth,Mid,82,Platinum
C102344,34,M,West Jennifer,Affluent,129,Gold
C102345,41,F,Moyerstad,High,30,Gold
C102346,39,M,Marshburgh,High,126,Green
C102347,52,F,West Hannah,Mid,97,Gold
C102348,32,M,Lake Timothyburgh,Mid,24,Green
C102349,22,F,East Catherine,Low,14,Gold
C102350,27,F,Port Robertfort,Mid,36,Green
C102351,40,M,Jimmyside,Affluent,24,Green
C102352,21,F,North Michaelview,Mid,95,Platinum
C102353,32,F,Ericaburgh,High,55,Green
C102354,38,M,Port Brycechester,High,24,Green
C102355,29,M,New Jeremyside,Low,152,Green
C102356,41,M,South Jonathan,Affluent,26,Green
C102357,45,M,Kristenton,Low,80,Gold
C102358,43,F,Paulahaven,Mid,166,Green
C102359,21,M,Lake Brentmouth,Low,65,Green
C102360,38,M,Estesville,Low,75,Green
C102361,39,F,Port Cherylville,Mid,179,Green
C102362,33,F,New Danielville,Mid,163,Green
C102363,41,F,West Eric,Mid,43,Gold
C102364,41,F,Jeanhaven,Mid,29,Green
C102365,37,M,Oconnorville,Low,165,Green
C102366,26,M,Lake Michael,Low,81,Platinum
C102367,37,M,North Melinda,Mid,54,Platinum
C102368,58,F,Montestown,Mid,39,Green
C102369,33,M,Port Lisa,High,42,Green
C102370,49,M,Justinburgh,High,156,Gold
C102371,38,F,West Nathanchester,High,29,Gold
C102372,29,M,Crystalbury,High,171,Centurion
C102373,34,F,Port Karen,Mid,131,Green
C102374,37,F,Cobbberg,High,138,Gold
C102375,45,M,Gutierrezchester,Mid,142,Platinum
C102376,64,F,Cranehaven,Mid,175,Gold
C102377,38,M,Sherrymouth,High,42,Green
C102378,24,F,Port Alejandro,Mid,94,Green
C102379,21,M,North Matthewfurt,High,160,Green
C102380,33,F,South Bryan,High,32,Green
C102381,25,F,Lake Sandraberg,High,170,Platinum
C102382,44,M,Lake Tinahaven,Affluent,160,Green
C102383,44,F,Robertside,Mid,26,Green
C102384,36,F,Jennifermouth,Mid,115,Platinum
C102385,45,F,Alanview,Mid,129,Gold
C102386,38,F,Lake Richard,Mid,56,Green
C102387,58,F,New Claudia,Mid,122,Green
C102388,44,M,Terryfurt,High,106,Green
