exposure_id,customer_id,offer_id,merchant_id,category,exposure_date,redeemed,spend_amount,redemption_date
E1007219,C101777,O5252,M2138,Travel,2025-04-06,0,0.0,
E1007220,C102377,O5480,M2028,Travel,2024-12-21,0,0.0,
E1007221,C104294,O5286,M2065,Electronics,2025-04-01,0,0.0,
E1007222,C102857,O5203,M2004,Entertainment,2024-01-17,0,0.0,
E1007223,C104100,O5202,M2068,Fuel,2025-01-26,0,0.0,
E1007224,C101455,O5368,M2068,Fuel,2025-04-29,0,0.0,
E1007225,C100988,O5177,M2126,Grocery,2024-05-25,1,569.33,2024-06-03
E1007226,C104990,O5561,M2069,Entertainment,2024-10-27,0,0.0,
E1007227,C101890,O5557,M2063,Grocery,2024-06-13,0,0.0,
E1007228,C102482,O5242,M2005,Health & Wellness,2024-01-08,1,1251.88,2024-01-09
E1007229,C100649,O5533,M2059,Health & Wellness,2024-08-31,1,436.6,2024-09-21
E1007230,C101828,O5315,M2145,Entertainment,2024-03-13,0,0.0,
E1007231,C102428,O5200,M2066,Retail,2024-03-06,0,0.0,
E1007232,C104674,O5595,M2101,Travel,2024-12-16,0,0.0,
E1007233,C102317,O5383,M2145,Entertainment,2024-11-29,0,0.0,
E1007234,C100046,O5539,M2129,Dining,2025-02-05,0,0.0,
E1007235,C104460,O5316,M2119,Electronics,2024-10-13,1,614.65,2024-10-29
E1007236,C102115,O5339,M2108,Entertainment,2025-06-03,0,0.0,
E1007237,C102254,O5134,M2133,Fuel,2024-09-26,1,4134.42,2024-10-06
E1007238,C100072,O5223,M2000,Grocery,2025-02-13,0,0.0,
E1007239,C103457,O5287,M2084,Travel,2024-10-10,0,0.0,
E1007240,C102022,O5188,M2096,Dining,2024-12-30,1,4016.21,2025-01-10
E1007241,C104085,O5506,M2054,Retail,2024-11-04,0,0.0,
E1007242,C102077,O5123,M2086,Health & Wellness,2024-08-07,0,0.0,
E1007243,C101026,O5028,M2136,Dining,2025-02-07,0,0.0,
E1007244,C101543,O5282,M2148,Retail,2024-08-14,0,0.0,
E1007245,C104616,O5303,M2064,Fuel,2024-10-19,0,0.0,
E1007246,C104496,O5308,M2114,Grocery,2024-05-17,0,0.0,
E1007247,C102036,O5270,M2142,Entertainment,2024-03-14,0,0.0,
E1007248,C104749,O5351,M2116,Retail,2024-12-27,0,0.0,
E1007249,C100847,O5001,M2049,Fuel,2025-03-15,1,3463.39,2025-04-09
E1007250,C104080,O5270,M2142,Entertainment,2024-05-14,0,0.0,
E1007251,C101495,O5171,M2052,Entertainment,2024-04-27,0,0.0,
E1007252,C100934,O5266,M2133,Fuel,2024-06-27,0,0.0,
E1007253,C101395,O5450,M2126,Grocery,2024-05-01,0,0.0,
E1007254,C100538,O5161,M2038,Health & Wellness,2024-10-02,0,0.0,
E1007255,C103419,O5435,M2141,Retail,2025-03-25,0,0.0,
E1007256,C100070,O5323,M2118,Travel,2024-02-22,1,5917.9,2024-02-29
E1007257,C100255,O5138,M2145,Entertainment,2024-09-04,0,0.0,
E1007258,C102194,O5297,M2149,Retail,2024-01-08,0,0.0,
E1007259,C100901,O5356,M2133,Fuel,2024-02-06,0,0.0,
E1007260,C100669,O5176,M2054,Retail,2025-05-02,1,979.72,2025-05-18
E1007261,C101883,O5585,M2075,Electronics,2025-06-21,0,0.0,
E1007262,C100139,O5010,M2123,Travel,2024-08-22,0,0.0,
E1007263,C102702,O5560,M2125,Retail,2024-06-03,1,1015.65,2024-06-15
E1007264,C102668,O5253,M2141,Retail,2025-01-16,0,0.0,
E1007265,C101446,O5010,M2123,Travel,2024-08-23,0,0.0,
E1007266,C102918,O5452,M2022,Grocery,2024-05-25,1,620.8,2024-06-11
E1007267,C103903,O5589,M2141,Retail,2024-12-12,1,1005.78,2024-12-17
E1007268,C104159,O5470,M2060,Entertainment,2024-03-05,0,0.0,
E1007269,C101294,O5478,M2002,Fuel,2024-02-02,0,0.0,
E1007270,C100867,O5140,M2082,Dining,2024-02-02,0,0.0,
E1007271,C102882,O5023,M2059,Health & Wellness,2024-10-21,1,407.38,2024-11-02
E1007272,C104608,O5594,M2112,Dining,2024-09-20,0,0.0,
E1007273,C101416,O5561,M2069,Entertainment,2024-11-18,1,424.95,2024-12-05
E1007274,C103072,O5017,M2083,Fuel,2024-11-27,1,541.34,2024-12-01
E1007275,C103332,O5446,M2043,Fuel,2025-03-21,0,0.0,
E1007276,C104963,O5565,M2054,Retail,2024-09-19,0,0.0,
E1007277,C104873,O5230,M2144,Travel,2024-03-09,0,0.0,
E1007278,C102582,O5443,M2033,Electronics,2024-01-05,0,0.0,
E1007279,C100358,O5459,M2115,Health & Wellness,2024-09-19,1,843.56,2024-09-27
E1007280,C101500,O5263,M2114,Grocery,2024-02-11,1,748.5,2024-02-16
E1007281,C101938,O5229,M2075,Electronics,2024-03-24,0,0.0,
E1007282,C100814,O5414,M2124,Electronics,2024-10-25,0,0.0,
E1007283,C100595,O5355,M2008,Health & Wellness,2024-02-23,0,0.0,
E1007284,C100226,O5431,M2001,Entertainment,2025-02-25,0,0.0,
E1007285,C102995,O5095,M2035,Fuel,2024-11-30,0,0.0,
E1007286,C103835,O5336,M2145,Entertainment,2024-01-24,0,0.0,
E1007287,C104912,O5300,M2149,Retail,2024-02-10,0,0.0,
E1007288,C103318,O5086,M2078,Fuel,2024-05-21,0,0.0,
E1007289,C102064,O5514,M2058,Grocery,2024-07-11,0,0.0,
E1007290,C102351,O5022,M2044,Retail,2025-02-05,1,7703.31,2025-02-27
E1007291,C101537,O5475,M2053,Electronics,2024-03-22,0,0.0,
E1007292,C101364,O5473,M2144,Travel,2025-07-05,0,0.0,
E1007293,C102828,O5071,M2061,Entertainment,2025-04-25,1,442.02,2025-05-01
E1007294,C101084,O5183,M2002,Fuel,2025-01-01,1,5168.3,2025-01-06
E1007295,C100266,O5394,M2062,Retail,2025-01-29,0,0.0,
E1007296,C101270,O5369,M2109,Fuel,2025-01-01,0,0.0,
E1007297,C100034,O5006,M2062,Retail,2024-04-25,0,0.0,
E1007298,C104881,O5264,M2060,Entertainment,2024-09-23,0,0.0,
E1007299,C100067,O5456,M2113,Retail,2025-04-10,1,910.26,2025-04-22
E1007300,C100188,O5322,M2054,Retail,2024-08-09,0,0.0,
E1007301,C104136,O5483,M2062,Retail,2024-02-06,1,2694.66,2024-02-09
E1007302,C104703,O5521,M2071,Entertainment,2024-10-18,0,0.0,
E1007303,C100682,O5496,M2060,Entertainment,2024-10-18,0,0.0,
E1007304,C102954,O5022,M2044,Retail,2024-09-10,0,0.0,
E1007305,C103138,O5017,M2083,Fuel,2024-12-25,1,562.38,2024-12-28
E1007306,C101331,O5132,M2142,Entertainment,2024-08-11,1,751.37,2024-08-15
E1007307,C103190,O5239,M2079,Travel,2025-03-05,0,0.0,
E1007308,C100852,O5345,M2013,Fuel,2024-11-03,1,511.53,2024-11-07
E1007309,C103058,O5207,M2103,Grocery,2024-09-01,0,0.0,
E1007310,C100756,O5594,M2112,Dining,2024-10-21,0,0.0,
E1007311,C103996,O5079,M2027,Travel,2024-03-05,0,0.0,
E1007312,C101694,O5492,M2122,Health & Wellness,2024-09-26,0,0.0,
E1007313,C101307,O5547,M2127,Retail,2025-04-23,0,0.0,
E1007314,C102595,O5284,M2071,Entertainment,2024-10-30,0,0.0,
E1007315,C101218,O5074,M2061,Entertainment,2025-05-25,0,0.0,
E1007316,C100483,O5534,M2034,Retail,2024-10-11,0,0.0,
E1007317,C104683,O5308,M2114,Grocery,2024-08-29,0,0.0,
E1007318,C103988,O5491,M2129,Dining,2024-05-24,0,0.0,
E1007319,C103549,O5077,M2009,Dining,2024-05-16,1,675.63,2024-06-14
E1007320,C101121,O5074,M2061,Entertainment,2024-04-25,1,3180.21,2024-05-20
E1007321,C100281,O5524,M2144,Travel,2024-01-26,0,0.0,
E1007322,C100629,O5412,M2101,Travel,2024-10-22,0,0.0,
E1007323,C102466,O5148,M2044,Retail,2024-01-10,0,0.0,
E1007324,C104318,O5353,M2113,Retail,2025-04-30,0,0.0,
E1007325,C104175,O5391,M2018,Fuel,2024-07-15,0,0.0,
E1007326,C104921,O5500,M2036,Electronics,2024-06-02,0,0.0,
E1007327,C102729,O5211,M2027,Travel,2025-06-10,0,0.0,
E1007328,C103464,O5038,M2148,Retail,2025-01-16,0,0.0,
E1007329,C102381,O5080,M2060,Entertainment,2024-01-27,0,0.0,
E1007330,C102936,O5422,M2033,Electronics,2025-01-08,0,0.0,
E1007331,C101351,O5292,M2138,Travel,2024-03-23,0,0.0,
E1007332,C102305,O5198,M2036,Electronics,2025-02-20,0,0.0,
E1007333,C103438,O5428,M2044,Retail,2024-07-06,1,1637.68,2024-07-16
E1007334,C100836,O5384,M2044,Retail,2024-11-25,1,2695.35,2024-12-01
E1007335,C103449,O5309,M2140,Health & Wellness,2024-10-04,0,0.0,
E1007336,C104550,O5414,M2124,Electronics,2024-05-02,1,2029.88,2024-05-23
E1007337,C102066,O5118,M2060,Entertainment,2025-01-17,0,0.0,
E1007338,C103001,O5407,M2136,Dining,2024-06-28,0,0.0,
E1007339,C100432,O5514,M2058,Grocery,2024-08-14,0,0.0,
E1007340,C104347,O5584,M2146,Fuel,2024-05-19,1,485.55,2024-06-01
E1007341,C104891,O5509,M2141,Retail,2025-07-13,0,0.0,
E1007342,C103914,O5545,M2031,Travel,2024-06-05,1,1096.44,2024-06-10
E1007343,C103633,O5009,M2076,Grocery,2024-12-27,0,0.0,
E1007344,C102957,O5325,M2034,Retail,2024-10-21,0,0.0,
E1007345,C102785,O5010,M2123,Travel,2024-01-26,0,0.0,
E1007346,C100220,O5540,M2067,Travel,2024-05-10,1,9011.77,2024-05-18
E1007347,C102160,O5359,M2098,Entertainment,2024-11-13,1,809.11,2024-11-14
E1007348,C104655,O5157,M2137,Grocery,2024-03-19,0,0.0,
E1007349,C102244,O5590,M2080,Grocery,2025-02-26,1,728.48,2025-03-01
E1007350,C103808,O5257,M2149,Retail,2024-09-09,0,0.0,
E1007351,C100779,O5140,M2082,Dining,2024-09-02,1,412.07,2024-09-14
E1007352,C102262,O5345,M2013,Fuel,2024-12-09,0,0.0,
E1007353,C104731,O5235,M2139,Health & Wellness,2024-12-13,0,0.0,
E1007354,C101039,O5164,M2055,Travel,2024-09-10,0,0.0,
E1007355,C102280,O5148,M2044,Retail,2025-04-02,0,0.0,
E1007356,C101803,O5452,M2022,Grocery,2024-08-18,0,0.0,
E1007357,C101388,O5445,M2108,Entertainment,2025-07-03,0,0.0,
E1007358,C103508,O5070,M2001,Entertainment,2024-10-19,0,0.0,
E1007359,C102118,O5122,M2087,Dining,2024-09-26,0,0.0,
E1007360,C103783,O5599,M2059,Health & Wellness,2025-03-05,0,0.0,
E1007361,C104055,O5579,M2051,Retail,2024-07-18,1,617.45,2024-07-22
E1007362,C101582,O5534,M2034,Retail,2024-07-17,0,0.0,
E1007363,C104017,O5344,M2029,Entertainment,2024-09-02,1,885.25,2024-09-03
E1007364,C103445,O5526,M2131,Electronics,2024-12-25,0,0.0,
E1007365,C100457,O5300,M2149,Retail,2025-06-14,0,0.0,
E1007366,C104306,O5396,M2134,Fuel,2024-05-06,0,0.0,
E1007367,C102818,O5440,M2007,Electronics,2024-05-21,0,0.0,
E1007368,C103331,O5367,M2031,Travel,2025-05-02,0,0.0,
E1007369,C100676,O5101,M2085,Travel,2024-03-30,0,0.0,
E1007370,C102142,O5420,M2100,Grocery,2024-08-20,1,1830.08,2024-08-24
E1007371,C101413,O5528,M2141,Retail,2024-09-20,0,0.0,
E1007372,C100905,O5466,M2112,Dining,2025-03-23,0,0.0,
E1007373,C103391,O5277,M2138,Travel,2024-11-16,0,0.0,
E1007374,C103991,O5369,M2109,Fuel,2025-07-06,0,0.0,
E1007375,C102222,O5533,M2059,Health & Wellness,2025-01-30,0,0.0,
E1007376,C100111,O5398,M2088,Health & Wellness,2024-06-27,0,0.0,
E1007377,C103379,O5100,M2061,Entertainment,2025-03-27,1,2859.3,2025-04-01
E1007378,C103873,O5032,M2135,Dining,2025-01-28,1,6066.62,2025-02-15
E1007379,C103151,O5034,M2038,Health & Wellness,2024-02-10,0,0.0,
E1007380,C101944,O5208,M2112,Dining,2025-06-21,0,0.0,
E1007381,C102500,O5374,M2019,Fuel,2025-04-08,0,0.0,
E1007382,C100412,O5586,M2089,Retail,2024-07-12,1,2479.87,2024-07-14
E1007383,C104068,O5358,M2092,Travel,2024-03-28,0,0.0,
E1007384,C102651,O5475,M2053,Electronics,2025-02-27,0,0.0,
E1007385,C100185,O5214,M2066,Retail,2024-09-16,1,1788.69,2024-10-03
E1007386,C101576,O5086,M2078,Fuel,2024-02-11,0,0.0,
E1007387,C103158,O5533,M2059,Health & Wellness,2024-01-30,1,913.16,2024-02-28
E1007388,C104077,O5180,M2009,Dining,2025-04-25,0,0.0,
E1007389,C100050,O5260,M2098,Entertainment,2024-07-22,0,0.0,
E1007390,C101169,O5594,M2112,Dining,2024-05-10,0,0.0,
E1007391,C104450,O5397,M2036,Electronics,2024-04-20,0,0.0,
E1007392,C100035,O5091,M2031,Travel,2024-04-26,0,0.0,
E1007393,C100276,O5263,M2114,Grocery,2024-05-10,1,1435.9,2024-06-06
E1007394,C102464,O5290,M2001,Entertainment,2024-04-11,1,409.02,2024-04-26
E1007395,C100888,O5322,M2054,Retail,2024-09-05,0,0.0,
E1007396,C100403,O5399,M2091,Electronics,2024-02-24,0,0.0,
E1007397,C104609,O5316,M2119,Electronics,2024-08-22,0,0.0,
E1007398,C102613,O5292,M2138,Travel,2024-03-17,0,0.0,
E1007399,C102488,O5110,M2118,Travel,2025-01-02,1,1727.46,2025-01-24
E1007400,C103985,O5576,M2077,Health & Wellness,2024-11-24,0,0.0,
E1007401,C103039,O5501,M2026,Retail,2025-02-23,1,816.03,2025-03-14
E1007402,C102122,O5139,M2035,Fuel,2025-06-13,1,4464.43,2025-06-19
E1007403,C101172,O5149,M2124,Electronics,2024-06-05,1,343.32,2024-06-16
E1007404,C104609,O5115,M2078,Fuel,2025-02-06,0,0.0,
E1007405,C102587,O5131,M2018,Fuel,2024-10-25,0,0.0,
E1007406,C100289,O5277,M2138,Travel,2024-10-08,0,0.0,
E1007407,C102228,O5249,M2021,Travel,2024-02-03,0,0.0,
E1007408,C102313,O5507,M2072,Electronics,2024-02-27,0,0.0,
E1007409,C104178,O5106,M2051,Retail,2024-09-01,0,0.0,
E1007410,C101884,O5463,M2072,Electronics,2025-07-05,0,0.0,
E1007411,C103836,O5491,M2129,Dining,2025-06-27,0,0.0,
E1007412,C101583,O5354,M2081,Electronics,2025-05-05,0,0.0,
E1007413,C101669,O5246,M2041,Retail,2025-05-30,1,749.87,2025-06-10
E1007414,C102246,O5300,M2149,Retail,2024-04-04,0,0.0,
E1007415,C100647,O5314,M2040,Fuel,2025-02-04,0,0.0,
E1007416,C103154,O5137,M2038,Health & Wellness,2025-02-06,0,0.0,
E1007417,C100265,O5034,M2038,Health & Wellness,2025-06-23,0,0.0,
E1007418,C103488,O5434,M2000,Grocery,2025-03-14,0,0.0,
E1007419,C102917,O5138,M2145,Entertainment,2025-05-16,0,0.0,
E1007420,C102778,O5469,M2068,Fuel,2024-12-20,0,0.0,
E1007421,C104956,O5457,M2032,Retail,2024-10-14,0,0.0,
E1007422,C100018,O5333,M2020,Travel,2024-12-02,1,521.12,2024-12-29
E1007423,C103601,O5592,M2148,Retail,2024-05-13,0,0.0,
E1007424,C104466,O5189,M2003,Dining,2024-09-14,1,420.8,2024-10-09
E1007425,C103094,O5228,M2017,Entertainment,2025-03-25,0,0.0,
E1007426,C103827,O5562,M2134,Fuel,2024-03-26,0,0.0,
E1007427,C104714,O5456,M2113,Retail,2024-05-22,0,0.0,
E1007428,C100642,O5284,M2071,Entertainment,2024-05-06,0,0.0,
E1007429,C101545,O5026,M2114,Grocery,2025-03-22,0,0.0,
E1007430,C102426,O5171,M2052,Entertainment,2025-07-10,0,0.0,
E1007431,C100816,O5469,M2068,Fuel,2024-03-10,0,0.0,
E1007432,C102871,O5271,M2075,Electronics,2025-06-27,1,4107.39,2025-07-24
E1007433,C102137,O5262,M2082,Dining,2024-08-22,0,0.0,
E1007434,C102191,O5004,M2058,Grocery,2024-04-05,0,0.0,
E1007435,C102668,O5255,M2003,Dining,2024-04-13,0,0.0,
E1007436,C100863,O5262,M2082,Dining,2024-10-29,0,0.0,
E1007437,C104299,O5017,M2083,Fuel,2024-12-02,0,0.0,
E1007438,C103627,O5396,M2134,Fuel,2024-09-17,0,0.0,
E1007439,C103591,O5332,M2002,Fuel,2024-08-30,0,0.0,
E1007440,C103372,O5176,M2054,Retail,2024-03-08,0,0.0,
E1007441,C101930,O5271,M2075,Electronics,2024-03-28,1,1484.12,2024-03-29
E1007442,C102200,O5338,M2076,Grocery,2024-01-20,0,0.0,
E1007443,C100528,O5279,M2029,Entertainment,2024-12-19,0,0.0,
E1007444,C104062,O5308,M2114,Grocery,2024-05-29,0,0.0,
E1007445,C104434,O5474,M2069,Entertainment,2025-01-01,0,0.0,
E1007446,C103583,O5519,M2045,Fuel,2025-07-06,0,0.0,
E1007447,C101532,O5033,M2004,Entertainment,2024-11-11,0,0.0,
E1007448,C100555,O5506,M2054,Retail,2024-03-18,0,0.0,
E1007449,C103892,O5447,M2142,Entertainment,2024-09-16,1,907.0,2024-10-06
E1007450,C102800,O5175,M2027,Travel,2024-07-18,1,599.04,2024-08-11
E1007451,C100930,O5345,M2013,Fuel,2024-04-06,1,671.15,2024-05-05
E1007452,C102598,O5424,M2121,Fuel,2024-02-26,0,0.0,
E1007453,C104193,O5529,M2045,Fuel,2025-07-12,0,0.0,
E1007454,C100792,O5243,M2006,Travel,2024-04-28,0,0.0,
E1007455,C102469,O5255,M2003,Dining,2024-12-19,0,0.0,
E1007456,C104035,O5028,M2136,Dining,2025-02-08,0,0.0,
E1007457,C104175,O5291,M2027,Travel,2025-06-20,0,0.0,
E1007458,C104383,O5026,M2114,Grocery,2025-06-20,1,2044.05,2025-07-07
E1007459,C102894,O5103,M2127,Retail,2024-08-24,1,213.85,2024-09-04
E1007460,C101769,O5575,M2032,Retail,2025-03-13,0,0.0,
E1007461,C103917,O5262,M2082,Dining,2025-01-07,0,0.0,
E1007462,C103150,O5501,M2026,Retail,2024-05-15,0,0.0,
E1007463,C104166,O5177,M2126,Grocery,2025-01-07,1,327.43,2025-01-22
E1007464,C104358,O5153,M2143,Grocery,2025-01-08,0,0.0,
E1007465,C100711,O5110,M2118,Travel,2025-04-16,0,0.0,
E1007466,C102577,O5263,M2114,Grocery,2025-02-16,0,0.0,
E1007467,C104880,O5244,M2009,Dining,2024-10-30,0,0.0,
E1007468,C104305,O5420,M2100,Grocery,2024-10-28,0,0.0,
E1007469,C104050,O5412,M2101,Travel,2024-02-29,0,0.0,
E1007470,C102164,O5180,M2009,Dining,2024-04-27,1,1117.06,2024-04-29
E1007471,C103148,O5028,M2136,Dining,2024-07-01,0,0.0,
E1007472,C104410,O5376,M2098,Entertainment,2024-03-26,0,0.0,
E1007473,C101946,O5292,M2138,Travel,2025-02-08,1,4238.61,2025-02-25
E1007474,C101572,O5015,M2037,Retail,2024-04-21,0,0.0,
E1007475,C104356,O5514,M2058,Grocery,2025-06-14,0,0.0,
E1007476,C103645,O5484,M2072,Electronics,2024-03-27,0,0.0,
E1007477,C100199,O5278,M2129,Dining,2025-04-04,0,0.0,
E1007478,C102377,O5267,M2078,Fuel,2024-04-04,0,0.0,
E1007479,C104068,O5032,M2135,Dining,2024-10-14,0,0.0,
E1007480,C100089,O5552,M2003,Dining,2025-01-01,1,973.51,2025-01-13
E1007481,C100590,O5397,M2036,Electronics,2024-07-17,0,0.0,
E1007482,C100091,O5560,M2125,Retail,2024-05-12,1,2783.26,2024-06-10
E1007483,C103657,O5471,M2007,Electronics,2025-05-01,0,0.0,
E1007484,C102103,O5201,M2135,Dining,2024-02-11,1,4904.5,2024-03-03
E1007485,C103815,O5299,M2020,Travel,2024-07-14,0,0.0,
E1007486,C101965,O5150,M2036,Electronics,2024-03-04,0,0.0,
E1007487,C104156,O5327,M2091,Electronics,2025-03-05,0,0.0,
E1007488,C102164,O5224,M2047,Dining,2024-08-16,0,0.0,
E1007489,C100589,O5574,M2115,Health & Wellness,2025-01-11,1,2535.06,2025-01-28
E1007490,C104331,O5133,M2148,Retail,2025-06-20,0,0.0,
E1007491,C102080,O5172,M2010,Grocery,2024-04-20,1,650.58,2024-04-22
E1007492,C103638,O5140,M2082,Dining,2024-07-03,1,359.95,2024-07-25
E1007493,C103314,O5089,M2029,Entertainment,2025-06-01,1,856.21,2025-06-03
E1007494,C100785,O5112,M2124,Electronics,2025-03-02,1,4531.56,2025-03-06
E1007495,C104116,O5098,M2033,Electronics,2025-07-03,1,4470.1,2025-07-20
E1007496,C101888,O5069,M2124,Electronics,2025-02-21,1,671.97,2025-02-28
E1007497,C104045,O5358,M2092,Travel,2025-06-16,0,0.0,
E1007498,C103784,O5286,M2065,Electronics,2025-05-10,0,0.0,
E1007499,C101177,O5418,M2132,Travel,2024-09-30,0,0.0,
E1007500,C101277,O5018,M2132,Travel,2024-07-25,0,0.0,
E1007501,C102965,O5515,M2136,Dining,2025-02-23,0,0.0,
E1007502,C100301,O5517,M2047,Dining,2025-03-10,0,0.0,
E1007503,C102344,O5504,M2071,Entertainment,2025-02-05,1,5233.08,2025-02-15
E1007504,C104868,O5508,M2011,Retail,2024-07-05,0,0.0,
E1007505,C103215,O5361,M2029,Entertainment,2025-05-09,0,0.0,
E1007506,C103315,O5068,M2115,Health & Wellness,2024-01-02,0,0.0,
E1007507,C104514,O5182,M2125,Retail,2025-03-18,0,0.0,
E1007508,C100061,O5171,M2052,Entertainment,2025-06-11,0,0.0,
E1007509,C100857,O5350,M2011,Retail,2024-01-04,0,0.0,
E1007510,C100537,O5502,M2083,Fuel,2024-02-18,1,632.8,2024-02-24
E1007511,C101340,O5572,M2060,Entertainment,2024-09-28,0,0.0,
E1007512,C104791,O5350,M2011,Retail,2024-10-30,0,0.0,
E1007513,C100817,O5120,M2078,Fuel,2024-10-26,1,10635.18,2024-10-31
E1007514,C103107,O5105,M2063,Grocery,2025-05-11,0,0.0,
E1007515,C100974,O5541,M2097,Health & Wellness,2025-05-06,0,0.0,
E1007516,C104637,O5183,M2002,Fuel,2024-07-14,0,0.0,
E1007517,C103652,O5267,M2078,Fuel,2024-06-10,0,0.0,
E1007518,C103303,O5293,M2045,Fuel,2024-01-06,0,0.0,
E1007519,C101711,O5147,M2094,Grocery,2025-06-20,1,338.32,2025-07-18
E1007520,C100789,O5272,M2039,Health & Wellness,2024-08-30,0,0.0,
E1007521,C102080,O5236,M2003,Dining,2025-06-12,1,546.2,2025-07-04
E1007522,C100580,O5509,M2141,Retail,2024-10-20,0,0.0,
E1007523,C102041,O5390,M2008,Health & Wellness,2025-02-05,1,316.04,2025-02-24
E1007524,C100351,O5519,M2045,Fuel,2024-04-10,0,0.0,
E1007525,C102302,O5412,M2101,Travel,2025-07-01,0,0.0,
E1007526,C101073,O5031,M2109,Fuel,2025-03-10,1,464.66,2025-04-05
E1007527,C102031,O5231,M2149,Retail,2024-01-25,1,345.46,2024-02-09
E1007528,C104368,O5555,M2128,Dining,2025-02-24,0,0.0,
E1007529,C101882,O5585,M2075,Electronics,2024-01-04,1,370.21,2024-01-30
E1007530,C104345,O5204,M2016,Health & Wellness,2024-04-27,1,304.84,2024-05-23
E1007531,C101260,O5234,M2023,Electronics,2024-08-30,1,2130.86,2024-09-02
E1007532,C100231,O5439,M2113,Retail,2024-09-03,0,0.0,
E1007533,C100956,O5444,M2017,Entertainment,2025-05-17,0,0.0,
E1007534,C104729,O5139,M2035,Fuel,2024-02-29,1,1075.3,2024-03-27
E1007535,C104337,O5493,M2115,Health & Wellness,2024-06-24,1,1544.48,2024-07-17
E1007536,C102181,O5072,M2019,Fuel,2025-06-27,0,0.0,
E1007537,C101094,O5322,M2054,Retail,2024-09-08,1,495.39,2024-09-11
E1007538,C103929,O5119,M2117,Dining,2024-04-30,0,0.0,
E1007539,C103536,O5126,M2132,Travel,2025-04-28,0,0.0,
E1007540,C103492,O5101,M2085,Travel,2024-09-17,0,0.0,
E1007541,C103381,O5229,M2075,Electronics,2025-01-02,0,0.0,
E1007542,C101302,O5441,M2022,Grocery,2024-11-29,1,313.85,2024-12-13
E1007543,C104314,O5215,M2121,Fuel,2025-01-04,0,0.0,
E1007544,C100696,O5137,M2038,Health & Wellness,2024-01-28,0,0.0,
E1007545,C100306,O5459,M2115,Health & Wellness,2025-03-12,0,0.0,
E1007546,C102023,O5363,M2062,Retail,2024-07-10,1,1025.89,2024-07-17
E1007547,C100313,O5369,M2109,Fuel,2025-03-13,1,771.64,2025-03-14
E1007548,C103474,O5380,M2124,Electronics,2025-06-16,0,0.0,
E1007549,C101402,O5050,M2134,Fuel,2024-12-19,0,0.0,
E1007550,C104376,O5035,M2067,Travel,2024-09-22,1,1082.95,2024-09-28
E1007551,C103398,O5509,M2141,Retail,2024-09-14,0,0.0,
E1007552,C100034,O5203,M2004,Entertainment,2024-02-13,0,0.0,
E1007553,C102117,O5207,M2103,Grocery,2024-06-27,1,986.97,2024-07-09
E1007554,C100359,O5132,M2142,Entertainment,2025-01-25,0,0.0,
E1007555,C100407,O5207,M2103,Grocery,2024-03-10,0,0.0,
E1007556,C104675,O5130,M2080,Grocery,2024-02-23,0,0.0,
E1007557,C104701,O5423,M2067,Travel,2024-12-02,0,0.0,
E1007558,C103109,O5562,M2134,Fuel,2024-09-28,0,0.0,
E1007559,C103933,O5374,M2019,Fuel,2024-06-12,0,0.0,
E1007560,C102092,O5266,M2133,Fuel,2024-02-01,0,0.0,
E1007561,C100136,O5045,M2112,Dining,2025-04-25,0,0.0,
E1007562,C102870,O5574,M2115,Health & Wellness,2025-06-14,0,0.0,
E1007563,C100978,O5496,M2060,Entertainment,2025-06-19,0,0.0,
E1007564,C104915,O5026,M2114,Grocery,2024-03-18,0,0.0,
E1007565,C101484,O5283,M2072,Electronics,2025-02-11,0,0.0,
E1007566,C102414,O5060,M2141,Retail,2025-04-01,0,0.0,
E1007567,C103376,O5420,M2100,Grocery,2024-09-16,1,2723.21,2024-10-01
E1007568,C100466,O5034,M2038,Health & Wellness,2025-06-25,0,0.0,
E1007569,C104933,O5274,M2021,Travel,2024-08-05,0,0.0,
E1007570,C100974,O5308,M2114,Grocery,2025-03-09,0,0.0,
E1007571,C104718,O5209,M2091,Electronics,2025-04-14,0,0.0,
E1007572,C101922,O5484,M2072,Electronics,2024-03-29,0,0.0,
E1007573,C102597,O5578,M2149,Retail,2024-07-23,1,548.28,2024-08-17
E1007574,C102651,O5596,M2003,Dining,2024-03-27,0,0.0,
E1007575,C101799,O5167,M2117,Dining,2025-04-15,0,0.0,
E1007576,C101015,O5568,M2002,Fuel,2024-06-13,0,0.0,
E1007577,C101748,O5297,M2149,Retail,2025-01-24,0,0.0,
E1007578,C103317,O5469,M2068,Fuel,2025-01-08,0,0.0,
E1007579,C100684,O5104,M2059,Health & Wellness,2025-01-12,0,0.0,
E1007580,C103150,O5290,M2001,Entertainment,2025-04-07,0,0.0,
E1007581,C101456,O5594,M2112,Dining,2025-06-17,0,0.0,
E1007582,C100368,O5578,M2149,Retail,2025-03-08,0,0.0,
E1007583,C104446,O5093,M2101,Travel,2025-01-18,0,0.0,
E1007584,C104613,O5443,M2033,Electronics,2024-12-24,1,1433.98,2025-01-04
E1007585,C101344,O5373,M2014,Entertainment,2024-08-15,1,2976.75,2024-09-13
E1007586,C104117,O5177,M2126,Grocery,2024-05-16,1,568.07,2024-06-01
E1007587,C100178,O5585,M2075,Electronics,2024-08-26,0,0.0,
E1007588,C102755,O5487,M2095,Fuel,2024-07-05,1,495.76,2024-07-26
