customer_id,recency_days,frequency,monetary,cluster,segment,age,gender,city,income_bracket,tenure_months,card_type
C101143,68.0,3.0,3642.88,0,Steady Redeemers,45,M,East Heather,Mid,68,Green
C101144,36.0,6.0,17912.420000000002,3,"Champions (high-value, engaged)",52,M,Larryville,Mid,25,Green
C101145,75.0,2.0,3347.73,0,Steady Redeemers,29,F,Gordonport,High,179,Green
C101146,560.0,0.0,0.0,1,Low-Engagement / New,24,F,North Madison,High,141,Gold
C101147,128.0,6.0,8639.15,3,"Champions (high-value, engaged)",42,F,Stacymouth,High,44,Platinum
C101148,7.0,5.0,8518.63,3,"Champions (high-value, engaged)",26,F,Ryanberg,High,163,Green
C101149,86.0,5.0,5883.58,3,"Champions (high-value, engaged)",24,F,Wendyfort,High,55,Green
C101150,42.0,3.0,6242.73,0,Steady Redeemers,51,F,Karenburgh,High,137,Centurion
C101151,247.0,2.0,2130.21,2,At-Risk / Lapsing,40,F,Smithbury,High,130,Gold
C101152,560.0,0.0,0.0,1,Low-Engagement / New,38,M,East Jessica,High,41,Gold
C101153,338.0,2.0,2222.4,2,At-Risk / Lapsing,38,F,North Michael,High,172,Green
C101154,-14.0,2.0,821.26,0,Steady Redeemers,36,F,South Nancyview,Mid,64,Green
C101155,381.0,1.0,496.3,2,At-Risk / Lapsing,51,M,New Virginiaville,High,31,Gold
C101156,256.0,2.0,4687.700000000001,2,At-Risk / Lapsing,21,M,North Hannahchester,Low,47,Gold
C101157,-23.0,4.0,5911.860000000001,3,"Champions (high-value, engaged)",21,M,Jamesside,High,130,Gold
C101158,290.0,5.0,5402.11,3,"Champions (high-value, engaged)",27,M,Thomasberg,High,96,Green
C101159,173.0,4.0,2345.46,3,"Champions (high-value, engaged)",41,F,Lake Gina,Low,77,Gold
C101160,95.0,4.0,3778.09,3,"Champions (high-value, engaged)",57,F,West Robertville,High,110,Platinum
C101161,98.0,4.0,1109.01,0,Steady Redeemers,47,F,Cindyberg,Low,69,Platinum
C101162,210.0,2.0,1803.6599999999999,0,Steady Redeemers,44,F,Rivasville,Mid,58,Green
C101163,111.0,4.0,4544.26,3,"Champions (high-value, engaged)",37,F,West Danielville,High,106,Gold
C101164,233.0,3.0,3118.4700000000003,0,Steady Redeemers,23,M,Gonzalezborough,Low,44,Gold
C101165,433.0,1.0,6624.11,2,At-Risk / Lapsing,43,F,Marieborough,High,74,Platinum
C101166,37.0,1.0,741.09,0,Steady Redeemers,60,F,Jadeport,High,56,Platinum
C101167,2.0,4.0,2043.13,3,"Champions (high-value, engaged)",35,F,North Amy,Mid,171,Centurion
C101168,63.0,3.0,1086.77,0,Steady Redeemers,31,F,Lake Sarah,Low,127,Centurion
C101169,447.0,1.0,3914.0,2,At-Risk / Lapsing,35,F,Jimmytown,Mid,162,Green
C101170,219.0,4.0,5077.79,3,"Champions (high-value, engaged)",44,M,North Maryfort,Mid,30,Gold
C101171,48.0,3.0,4439.65,0,Steady Redeemers,39,F,North Kimberly,Affluent,71,Gold
C101172,215.0,4.0,4114.0599999999995,3,"Champions (high-value, engaged)",48,F,Lake Jenniferview,Mid,118,Green
C101173,265.0,4.0,5226.6,3,"Champions (high-value, engaged)",37,F,South Vanessa,Mid,55,Green
C101174,19.0,8.0,5977.84,3,"Champions (high-value, engaged)",35,M,Josephton,Mid,67,Green
C101175,74.0,4.0,6007.15,3,"Champions (high-value, engaged)",40,M,Port Greggton,Mid,141,Platinum
C101176,241.0,3.0,12812.55,0,Steady Redeemers,32,M,Michaelmouth,High,3,Green
C101177,-3.0,6.0,4460.31,3,"Champions (high-value, engaged)",57,F,Rodgersville,Low,26,Platinum
C101178,560.0,0.0,0.0,1,Low-Engagement / New,47,M,North Melissaburgh,High,57,Gold
C101179,6.0,1.0,511.0,0,Steady Redeemers,25,F,Michaelmouth,Mid,126,Gold
C101180,529.0,1.0,1159.49,2,At-Risk / Lapsing,29,M,Natalieland,Affluent,152,Green
C101181,141.0,2.0,1735.71,0,Steady Redeemers,44,M,Lisaburgh,Mid,53,Gold
C101182,325.0,2.0,2622.97,2,At-Risk / Lapsing,40,F,South Ricardomouth,Mid,43,Gold
C101183,232.0,2.0,2966.34,0,Steady Redeemers,41,F,Maryfort,Affluent,49,Green
C101184,62.0,5.0,6496.610000000001,3,"Champions (high-value, engaged)",35,F,Banksburgh,Low,42,Platinum
C101185,42.0,3.0,5935.52,0,Steady Redeemers,43,M,East Heatherton,Affluent,11,Gold
C101186,48.0,5.0,5864.85,3,"Champions (high-value, engaged)",36,M,North Robert,High,103,Green
C101187,150.0,4.0,2046.05,3,"Champions (high-value, engaged)",44,M,Phammouth,Low,98,Platinum
C101188,21.0,3.0,2886.2,0,Steady Redeemers,46,M,New Noah,Mid,146,Green
C101189,-1.0,4.0,6288.17,3,"Champions (high-value, engaged)",55,F,Cherylberg,High,85,Gold
C101190,380.0,1.0,282.09,2,At-Risk / Lapsing,32,M,Knappville,Low,100,Gold
C101191,300.0,1.0,1201.98,2,At-Risk / Lapsing,37,F,Alexanderland,Mid,104,Green
C101192,51.0,4.0,3210.39,3,"Champions (high-value, engaged)",24,F,Dianatown,Mid,180,Gold
C101193,49.0,5.0,6018.47,3,"Champions (high-value, engaged)",58,F,Lake Morgan,Mid,46,Gold
C101194,15.0,2.0,1905.83,0,Steady Redeemers,21,F,South Dorothybury,Low,44,Gold
C101195,114.0,3.0,2490.82,0,Steady Redeemers,56,M,Reedfurt,High,22,Green
C101196,397.0,1.0,3800.36,2,At-Risk / Lapsing,39,M,Port Margaret,Affluent,114,Green
C101197,45.0,5.0,21961.02,3,"Champions (high-value, engaged)",42,F,North Dawnburgh,Affluent,125,Green
C101198,251.0,3.0,6513.28,0,Steady Redeemers,36,M,Christianburgh,High,124,Centurion
C101199,330.0,1.0,497.35,2,At-Risk / Lapsing,38,F,Port Travisbury,Low,30,Green
C101200,560.0,0.0,0.0,1,Low-Engagement / New,44,F,Taraton,High,8,Gold
C101201,176.0,3.0,3861.92,0,Steady Redeemers,21,F,New Dawn,Low,98,Platinum
C101202,158.0,3.0,2417.17,0,Steady Redeemers,30,F,Montoyaland,Low,57,Platinum
C101203,15.0,4.0,6823.99,3,"Champions (high-value, engaged)",28,F,Wallaceshire,Mid,111,Platinum
C101204,37.0,2.0,1588.0700000000002,0,Steady Redeemers,42,F,Millerfort,Mid,73,Centurion
C101205,154.0,2.0,3516.0499999999997,0,Steady Redeemers,38,M,Stewartfort,High,115,Green
C101206,167.0,4.0,12903.32,3,"Champions (high-value, engaged)",44,F,North Richardton,High,20,Green
C101207,213.0,4.0,1735.73,0,Steady Redeemers,39,M,Port Christopherport,Mid,25,Green
C101208,98.0,7.0,6538.49,3,"Champions (high-value, engaged)",49,F,Lake Emily,Mid,19,Green
C101209,128.0,6.0,12615.300000000001,3,"Champions (high-value, engaged)",29,F,Michaelton,Affluent,5,Gold
C101210,56.0,4.0,9682.36,3,"Champions (high-value, engaged)",38,M,Port Shawn,Mid,75,Green
C101211,306.0,2.0,4282.39,2,At-Risk / Lapsing,50,M,Moranstad,Mid,128,Gold
C101212,130.0,4.0,3802.89,3,"Champions (high-value, engaged)",48,M,Wilsonbury,Low,72,Green
C101213,506.0,1.0,1139.12,2,At-Risk / Lapsing,21,F,West Michaelport,High,155,Green
C101214,75.0,4.0,11638.900000000001,3,"Champions (high-value, engaged)",26,F,Jacquelineton,High,40,Gold
C101215,98.0,2.0,1235.83,0,Steady Redeemers,37,F,South Donald,Mid,26,Green
C101216,167.0,2.0,888.35,0,Steady Redeemers,35,F,Rodriguezborough,Low,27,Gold
C101217,235.0,4.0,5132.360000000001,3,"Champions (high-value, engaged)",37,M,North Sarah,High,83,Centurion
C101218,130.0,1.0,885.81,0,Steady Redeemers,46,F,Lewisborough,High,128,Platinum
C101219,168.0,4.0,4492.219999999999,3,"Champions (high-value, engaged)",41,F,Danielchester,Mid,178,Green
C101220,115.0,4.0,7496.74,3,"Champions (high-value, engaged)",41,M,Lake Maryshire,Affluent,170,Platinum
C101221,429.0,1.0,240.35,2,At-Risk / Lapsing,45,M,Port Patriciamouth,Low,157,Green
C101222,66.0,7.0,8080.74,3,"Champions (high-value, engaged)",49,F,South Adam,Mid,167,Gold
C101223,160.0,2.0,2295.88,0,Steady Redeemers,21,F,New Savannahshire,Affluent,169,Green
C101224,428.0,1.0,1073.59,2,At-Risk / Lapsing,33,F,Glassburgh,Mid,33,Green
C101225,58.0,6.0,6266.179999999999,3,"Champions (high-value, engaged)",28,F,Lake Lisa,Mid,97,Centurion
C101226,170.0,2.0,1210.9,0,Steady Redeemers,43,M,South Dianemouth,Mid,111,Green
C101227,168.0,3.0,2085.71,0,Steady Redeemers,32,F,Barnesbury,Mid,16,Platinum
C101228,93.0,4.0,6359.73,3,"Champions (high-value, engaged)",38,M,Raymondmouth,Affluent,23,Green
C101229,7.0,3.0,1594.28,0,Steady Redeemers,47,F,Shawnberg,Mid,135,Platinum
C101230,96.0,2.0,2122.8900000000003,0,Steady Redeemers,31,M,South Carrie,High,26,Centurion
C101231,355.0,1.0,2141.12,2,At-Risk / Lapsing,41,F,Meganside,Mid,96,Gold
C101232,-15.0,4.0,5399.72,3,"Champions (high-value, engaged)",55,M,Jenniferside,Mid,12,Gold
C101233,326.0,1.0,1715.95,2,At-Risk / Lapsing,47,M,East Jason,Low,72,Gold
C101234,7.0,2.0,2238.8999999999996,0,Steady Redeemers,21,M,Glendaberg,High,133,Platinum
C101235,358.0,2.0,2747.05,2,At-Risk / Lapsing,34,M,New Amy,Mid,106,Green
C101236,71.0,5.0,5225.0,3,"Champions (high-value, engaged)",41,M,Jenniferstad,High,117,Gold
C101237,148.0,1.0,902.85,0,Steady Redeemers,44,F,Aguilarchester,Mid,177,Green
C101238,326.0,1.0,4338.97,2,At-Risk / Lapsing,35,M,Nataliechester,Affluent,26,Green
C101239,216.0,2.0,1892.46,0,Steady Redeemers,30,M,New Danielfurt,Low,133,Green
C101240,120.0,3.0,3229.21,0,Steady Redeemers,38,M,North Ellen,High,22,Gold
C101241,77.0,3.0,2683.49,0,Steady Redeemers,26,M,West Karen,High,13,Platinum
C101242,117.0,4.0,5431.95,3,"Champions (high-value, engaged)",50,F,West Frances,High,156,Green
C101243,-9.0,1.0,4641.07,0,Steady Redeemers,58,F,Port Bryan,High,161,Gold
C101244,-2.0,2.0,7116.63,0,Steady Redeemers,42,M,Jamesside,High,107,Gold
C101245,101.0,5.0,5768.610000000001,3,"Champions (high-value, engaged)",35,M,West Lisaville,Mid,23,Gold
C101246,81.0,3.0,3713.1099999999997,0,Steady Redeemers,48,F,Lake Deborah,Low,97,Platinum
C101247,32.0,3.0,2230.1,0,Steady Redeemers,46,F,Youngport,Low,18,Green
C101248,41.0,3.0,8427.95,3,"Champions (high-value, engaged)",34,M,South Paulmouth,Affluent,117,Green
C101249,28.0,5.0,2856.79,3,"Champions (high-value, engaged)",37,M,North Juliaborough,Mid,30,Green
C101250,163.0,4.0,7768.36,3,"Champions (high-value, engaged)",31,M,Greerstad,High,26,Platinum
C101251,163.0,6.0,11491.04,3,"Champions (high-value, engaged)",39,M,Port Jenny,Mid,144,Centurion
C101252,-6.0,5.0,9003.58,3,"Champions (high-value, engaged)",41,M,West Shane,Low,39,Green
C101253,4.0,4.0,2423.92,3,"Champions (high-value, engaged)",29,M,East Sydneyhaven,Low,161,Green
C101254,8.0,6.0,10644.18,3,"Champions (high-value, engaged)",26,M,South Billyview,High,154,Gold
C101255,323.0,4.0,4169.41,2,At-Risk / Lapsing,23,F,Davidshire,Mid,176,Gold
C101256,56.0,4.0,3589.42,3,"Champions (high-value, engaged)",42,F,Adammouth,Mid,166,Gold
C101257,176.0,4.0,8556.18,3,"Champions (high-value, engaged)",37,F,North Eric,Mid,130,Centurion
C101258,560.0,0.0,0.0,1,Low-Engagement / New,37,F,Candiceport,Low,113,Platinum
C101259,84.0,3.0,1308.1599999999999,0,Steady Redeemers,43,M,Tylerside,Mid,134,Platinum
C101260,205.0,3.0,4079.2,0,Steady Redeemers,28,M,Charlesmouth,Mid,46,Gold
C101261,156.0,2.0,6746.18,0,Steady Redeemers,26,M,East Abigail,High,50,Green
C101262,125.0,1.0,558.38,0,Steady Redeemers,40,F,South Amy,Mid,166,Gold
C101263,4.0,3.0,3133.7000000000003,0,Steady Redeemers,21,F,Davisbury,Mid,106,Gold
C101264,113.0,2.0,710.23,0,Steady Redeemers,35,F,Lake Martin,Low,146,Green
C101265,429.0,1.0,399.32,2,At-Risk / Lapsing,65,M,Kellyhaven,Low,155,Green
C101266,186.0,2.0,3200.69,0,Steady Redeemers,23,M,Barajastown,Mid,169,Gold
C101267,227.0,1.0,2904.79,2,At-Risk / Lapsing,33,F,Lake Michaelbury,Mid,72,Gold
C101268,195.0,2.0,1497.65,0,Steady Redeemers,21,F,North Felicia,Mid,74,Gold
C101269,142.0,2.0,2564.05,0,Steady Redeemers,35,M,Patrickville,Mid,17,Green
C101270,264.0,3.0,5013.38,2,At-Risk / Lapsing,59,F,Scottport,High,157,Gold
C101271,206.0,5.0,11619.06,3,"Champions (high-value, engaged)",43,M,New Lynnstad,High,70,Green
C101272,1.0,6.0,8821.16,3,"Champions (high-value, engaged)",31,F,Tuckerport,High,150,Gold
C101273,560.0,0.0,0.0,1,Low-Engagement / New,61,M,West Willie,Low,6,Gold
C101274,147.0,1.0,559.76,0,Steady Redeemers,21,F,East Teresaside,Mid,26,Platinum
C101275,560.0,0.0,0.0,1,Low-Engagement / New,42,F,Lake Cameronborough,Low,167,Platinum
C101276,57.0,6.0,10920.189999999999,3,"Champions (high-value, engaged)",38,F,Houstonborough,Mid,140,Gold
C101277,144.0,3.0,8632.27,0,Steady Redeemers,35,F,Lucasland,Affluent,99,Gold
C101278,54.0,4.0,2179.38,3,"Champions (high-value, engaged)",46,M,North Stephen,Low,142,Gold
C101279,170.0,3.0,2551.8100000000004,0,Steady Redeemers,24,M,Benjaminland,Mid,22,Green
C101280,135.0,5.0,5522.610000000001,3,"Champions (high-value, engaged)",41,M,East Lauraside,Mid,51,Gold
C101281,12.0,4.0,9214.67,3,"Champions (high-value, engaged)",40,M,New Lorraineview,High,151,Gold
C101282,-19.0,2.0,2095.63,0,Steady Redeemers,28,M,Hughesfurt,Mid,176,Gold
C101283,257.0,3.0,2157.81,2,At-Risk / Lapsing,59,M,Stewartfurt,Low,104,Green
C101284,100.0,4.0,2276.33,3,"Champions (high-value, engaged)",35,F,New Adamland,Mid,178,Platinum
C101285,168.0,3.0,1839.6200000000001,0,Steady Redeemers,36,M,Lake Melaniestad,Mid,89,Green
C101286,101.0,5.0,2912.15,3,"Champions (high-value, engaged)",26,M,West Kristinport,Low,141,Green
C101287,57.0,3.0,2801.69,0,Steady Redeemers,36,F,West Kathymouth,Mid,138,Centurion
C101288,84.0,7.0,10905.97,3,"Champions (high-value, engaged)",63,F,Fostertown,Low,9,Platinum
C101289,25.0,3.0,4060.28,0,Steady Redeemers,35,F,Moorebury,Low,79,Green
C101290,86.0,4.0,3159.9,3,"Champions (high-value, engaged)",43,F,Lake Peter,Mid,52,Platinum
C101291,82.0,6.0,6315.58,3,"Champions (high-value, engaged)",48,M,Susanberg,Low,130,Green
C101292,28.0,4.0,2444.88,3,"Champions (high-value, engaged)",36,M,Ericastad,Mid,153,Gold
C101293,175.0,1.0,922.84,0,Steady Redeemers,33,F,New Nancyberg,High,13,Gold
C101294,8.0,6.0,16282.150000000001,3,"Champions (high-value, engaged)",43,M,North Adamfurt,High,51,Gold
C101295,27.0,4.0,3947.4699999999993,3,"Champions (high-value, engaged)",35,F,West Jasonstad,Mid,34,Gold
C101296,-8.0,5.0,1484.6799999999998,3,"Champions (high-value, engaged)",34,M,South Rebecca,Low,35,Green
C101297,560.0,0.0,0.0,1,Low-Engagement / New,48,F,East Jack,Low,131,Green
C101298,3.0,4.0,2205.56,3,"Champions (high-value, engaged)",37,F,Jamesburgh,Mid,120,Gold
C101299,560.0,0.0,0.0,1,Low-Engagement / New,51,F,Port Karenside,High,70,Green
C101300,286.0,2.0,877.56,2,At-Risk / Lapsing,36,M,Newmanland,Low,176,Centurion
C101301,47.0,3.0,3645.84,0,Steady Redeemers,23,F,Emilyview,Affluent,147,Gold
C101302,213.0,4.0,4391.33,3,"Champions (high-value, engaged)",21,F,East Jessicafort,Low,67,Green
C101303,560.0,0.0,0.0,1,Low-Engagement / New,21,M,Michaelbury,Mid,103,Gold
C101304,127.0,6.0,9170.51,3,"Champions (high-value, engaged)",21,F,West Christineborough,High,73,Green
C101305,16.0,4.0,5986.52,3,"Champions (high-value, engaged)",40,M,Toddmouth,High,116,Green
C101306,560.0,0.0,0.0,1,Low-Engagement / New,27,M,Heatherberg,High,133,Gold
C101307,68.0,5.0,6649.3,3,"Champions (high-value, engaged)",21,M,Lindseychester,High,67,Centurion
C101308,228.0,2.0,1193.43,2,At-Risk / Lapsing,36,F,North Lawrence,Mid,139,Gold
C101309,66.0,3.0,7366.33,0,Steady Redeemers,26,M,Lake Jodi,High,121,Green
C101310,220.0,2.0,814.05,0,Steady Redeemers,43,F,Hillstad,Low,94,Gold
C101311,195.0,1.0,1000.8,2,At-Risk / Lapsing,42,F,Lake Jessica,High,129,Green
C101312,20.0,5.0,7325.6,3,"Champions (high-value, engaged)",43,F,Fordstad,Mid,91,Green
C101313,49.0,4.0,4006.04,3,"Champions (high-value, engaged)",21,M,Tonyville,High,92,Platinum
C101314,107.0,1.0,811.52,0,Steady Redeemers,38,M,Lake Catherine,Mid,63,Centurion
C101315,110.0,5.0,4970.12,3,"Champions (high-value, engaged)",36,M,Micheleberg,Mid,29,Green
C101316,-25.0,7.0,6355.4,3,"Champions (high-value, engaged)",24,M,West Jessica,Mid,12,Gold
C101317,250.0,4.0,13253.54,3,"Champions (high-value, engaged)",21,F,Lake Charlestown,High,77,Centurion
C101318,420.0,1.0,345.93,2,At-Risk / Lapsing,36,F,Port Bonniefurt,Low,41,Green
C101319,83.0,3.0,1099.4299999999998,0,Steady Redeemers,49,M,North Andrea,Low,130,Green
C101320,19.0,9.0,6877.69,3,"Champions (high-value, engaged)",21,M,Valdezberg,Mid,37,Platinum
C101321,318.0,2.0,1868.4299999999998,2,At-Risk / Lapsing,28,F,Philipshire,Low,173,Gold
C101322,560.0,0.0,0.0,1,Low-Engagement / New,39,M,Dennishaven,High,176,Green
C101323,288.0,1.0,332.39,2,At-Risk / Lapsing,50,F,South Michaeltown,Mid,24,Green
C101324,47.0,5.0,13672.45,3,"Champions (high-value, engaged)",34,M,Port Tamara,Affluent,99,Green
C101325,560.0,0.0,0.0,1,Low-Engagement / New,59,F,Port Willie,Mid,150,Gold
C101326,475.0,1.0,418.58,2,At-Risk / Lapsing,21,F,Mooreshire,Low,100,Platinum
C101327,164.0,5.0,6049.85,3,"Champions (high-value, engaged)",21,F,Lake Jessica,High,139,Gold
C101328,8.0,7.0,12926.58,3,"Champions (high-value, engaged)",49,M,Billyfort,High,58,Gold
C101329,560.0,0.0,0.0,1,Low-Engagement / New,21,F,North Joseph,Mid,174,Green
C101330,-4.0,2.0,2468.94,0,Steady Redeemers,43,F,North Elizabeth,Mid,29,Green
C101331,102.0,5.0,9596.449999999999,3,"Champions (high-value, engaged)",34,M,Paulmouth,High,163,Green
C101332,85.0,3.0,3137.59,0,Steady Redeemers,28,M,North Tinamouth,Mid,143,Platinum
C101333,73.0,4.0,14519.369999999999,3,"Champions (high-value, engaged)",33,F,Lake Tanyaview,Affluent,60,Gold
C101334,8.0,3.0,3332.6,0,Steady Redeemers,23,M,Bethshire,Affluent,95,Green
C101335,107.0,2.0,2763.31,0,Steady Redeemers,34,M,South Desiree,High,42,Gold
C101336,106.0,2.0,1058.89,0,Steady Redeemers,38,M,Brianaland,Low,43,Platinum
C101337,123.0,1.0,1184.74,0,Steady Redeemers,33,F,Nicholasbury,High,74,Gold
C101338,12.0,5.0,3316.75,3,"Champions (high-value, engaged)",31,F,Gomezstad,Low,177,Green
C101339,560.0,0.0,0.0,1,Low-Engagement / New,40,F,Sparkstown,Low,160,Green
C101340,96.0,1.0,347.39,0,Steady Redeemers,56,F,South Gabriel,Mid,64,Green
C101341,42.0,6.0,5864.92,3,"Champions (high-value, engaged)",35,F,New Dawnborough,Mid,2,Platinum
C101342,38.0,5.0,15225.3,3,"Champions (high-value, engaged)",47,F,East Eric,High,152,Gold
C101343,376.0,1.0,1685.56,2,At-Risk / Lapsing,27,F,Lake Jerrymouth,High,66,Gold
C101344,81.0,4.0,8730.86,3,"Champions (high-value, engaged)",23,F,South Emmafort,High,166,Platinum
C101345,15.0,6.0,10150.72,3,"Champions (high-value, engaged)",42,M,New Evan,Mid,31,Centurion
C101346,135.0,1.0,1017.82,0,Steady Redeemers,35,F,Johnsonton,Mid,115,Green
C101347,129.0,4.0,6513.7,3,"Champions (high-value, engaged)",50,F,New Brittany,Mid,26,Green
C101348,27.0,5.0,10042.3,3,"Champions (high-value, engaged)",52,M,Lake William,Affluent,29,Gold
C101349,249.0,1.0,687.66,2,At-Risk / Lapsing,47,M,North Gabriel,Low,78,Green
C101350,-5.0,6.0,11066.98,3,"Champions (high-value, engaged)",46,F,New Susan,High,25,Platinum
C101351,336.0,2.0,1705.53,2,At-Risk / Lapsing,21,M,Lake Jessicaport,Mid,48,Platinum
C101352,277.0,3.0,5038.41,2,At-Risk / Lapsing,42,M,East Shanefort,Mid,65,Gold
C101353,-9.0,3.0,4999.76,0,Steady Redeemers,47,M,Jacksonchester,High,67,Green
C101354,130.0,1.0,1874.36,0,Steady Redeemers,24,M,Port Brandi,Mid,90,Green
C101355,68.0,2.0,2445.73,0,Steady Redeemers,38,F,New Donna,High,146,Green
C101356,200.0,4.0,15240.060000000001,3,"Champions (high-value, engaged)",26,M,Garymouth,Affluent,137,Platinum
C101357,34.0,6.0,10267.58,3,"Champions (high-value, engaged)",49,M,Carlsonland,Mid,38,Green
C101358,254.0,2.0,1640.8000000000002,2,At-Risk / Lapsing,27,M,South Paul,Mid,87,Green
C101359,84.0,2.0,3089.63,0,Steady Redeemers,29,F,North Jameshaven,Mid,149,Green
C101360,6.0,8.0,25739.77,3,"Champions (high-value, engaged)",32,F,Serranoville,Affluent,65,Centurion
C101361,4.0,5.0,3130.2599999999998,3,"Champions (high-value, engaged)",62,F,South Rachel,Mid,149,Gold
C101362,114.0,4.0,4118.53,3,"Champions (high-value, engaged)",49,F,Port Amandaville,Mid,27,Platinum
C101363,-5.0,2.0,1424.7,0,Steady Redeemers,55,M,South Donnaside,Mid,106,Platinum
C101364,283.0,4.0,3579.2200000000003,2,At-Risk / Lapsing,21,F,Port Erikachester,High,123,Gold
C101365,-11.0,2.0,844.9200000000001,0,Steady Redeemers,24,F,Woodton,Low,44,Green
C101366,188.0,3.0,8249.34,0,Steady Redeemers,52,F,Perezfort,High,100,Green
C101367,-11.0,6.0,17097.74,3,"Champions (high-value, engaged)",21,M,Bellshire,Affluent,28,Gold
C101368,282.0,1.0,1503.29,2,At-Risk / Lapsing,30,M,South Dennisfort,Low,173,Platinum
C101369,235.0,2.0,5132.25,0,Steady Redeemers,60,F,Port Christopher,Mid,17,Green
C101370,-4.0,2.0,3456.33,0,Steady Redeemers,27,M,Scotttown,Affluent,127,Green
C101371,162.0,4.0,4042.23,3,"Champions (high-value, engaged)",21,M,New Alexandrahaven,Low,123,Gold
C101372,546.0,1.0,2435.73,2,At-Risk / Lapsing,38,F,South Diamondmouth,High,168,Green
C101373,48.0,3.0,1951.24,0,Steady Redeemers,21,M,Coxberg,Mid,131,Gold
C101374,-9.0,1.0,855.17,0,Steady Redeemers,51,F,Pearsonview,Mid,76,Green
C101375,-3.0,4.0,4453.34,3,"Champions (high-value, engaged)",28,M,Melissachester,High,46,Green
C101376,115.0,4.0,4509.29,3,"Champions (high-value, engaged)",25,F,Cherylfurt,Mid,158,Green
C101377,249.0,1.0,510.1,2,At-Risk / Lapsing,38,M,South Andrea,Mid,69,Gold
C101378,198.0,2.0,2476.3900000000003,0,Steady Redeemers,33,F,Whiteside,Mid,137,Gold
C101379,220.0,4.0,2924.35,3,"Champions (high-value, engaged)",40,M,Kingport,Mid,85,Green
C101380,560.0,0.0,0.0,1,Low-Engagement / New,43,F,Kimfurt,Low,11,Platinum
C101381,560.0,0.0,0.0,1,Low-Engagement / New,35,F,Port Michelle,Mid,69,Green
C101382,9.0,10.0,22326.449999999997,3,"Champions (high-value, engaged)",25,M,Lake Jerryburgh,Affluent,99,Green
C101383,172.0,4.0,8738.869999999999,3,"Champions (high-value, engaged)",46,F,East Williammouth,Mid,91,Gold
C101384,90.0,4.0,4162.4,3,"Champions (high-value, engaged)",30,F,East Paultown,High,159,Green
C101385,75.0,6.0,6651.29,3,"Champions (high-value, engaged)",28,M,Port Dustinchester,Mid,161,Gold
C101386,82.0,2.0,1456.97,0,Steady Redeemers,39,M,North Josestad,High,167,Centurion
C101387,532.0,1.0,644.64,2,At-Risk / Lapsing,21,M,New Benjaminfurt,Low,94,Gold
C101388,505.0,1.0,5211.34,2,At-Risk / Lapsing,42,M,Mendezhaven,Affluent,174,Gold
C101389,188.0,5.0,7371.15,3,"Champions (high-value, engaged)",40,F,Jenniferton,Mid,165,Gold
C101390,-12.0,4.0,2777.88,3,"Champions (high-value, engaged)",50,M,Lake Troy,Mid,115,Green
C101391,402.0,1.0,233.0,2,At-Risk / Lapsing,32,F,East Melissahaven,Low,31,Gold
C101392,32.0,4.0,8309.49,3,"Champions (high-value, engaged)",52,M,Jameshaven,Low,11,Green
C101393,458.0,1.0,660.79,2,At-Risk / Lapsing,43,M,New Gavin,Mid,87,Centurion
C101394,345.0,3.0,3346.68,2,At-Risk / Lapsing,37,M,West Johntown,Mid,121,Green
C101395,70.0,8.0,10357.01,3,"Champions (high-value, engaged)",57,M,North Wendy,High,130,Gold
C101396,182.0,5.0,6922.549999999999,3,"Champions (high-value, engaged)",39,F,Gomezfurt,Mid,105,Platinum
